RptDt;TckrSymb;MktNm;SctyCtgyNm;TradgStartDt;TradgEndDt;ISIN;TradgCcy;SpcfctnCd;CrpnNm
21/09/21;BRMLK180;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K0847;BRL;;
21/09/21;BRMLK190;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K0821;BRL;;
21/09/21;BRMLK200;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K0888;BRL;;
21/09/21;BRMLK580;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K08A5;BRL;;
21/09/21;BRMLK620;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K08G2;BRL;;
21/09/21;BRMLK660;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K08E7;BRL;;
21/09/21;BRMLK700;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K08C1;BRL;;
21/09/21;BRMLK740;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K0896;BRL;;
21/09/21;BRMLK780;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K0839;BRL;;
21/09/21;BRMLK820;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K0862;BRL;;
21/09/21;BRMLK840;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRBRML3K08R9;BRL;;
21/09/21;BRMLK850;EQUITY-DERIVATE;OPTION ON EQUITIES;26/08/21;19/11/21;BRBRML3K08L2;BRL;;
21/09/21;BRMLK860;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K08I8;BRL;;
21/09/21;BRMLK880;EQUITY-DERIVATE;OPTION ON EQUITIES;13/09/21;19/11/21;BRBRML3K08P3;BRL;;
21/09/21;BRMLK900;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K08K4;BRL;;
21/09/21;BRMLK920;EQUITY-DERIVATE;OPTION ON EQUITIES;13/09/21;19/11/21;BRBRML3K08N8;BRL;;
21/09/21;BRMLK930;EQUITY-DERIVATE;OPTION ON EQUITIES;13/09/21;19/11/21;BRBRML3K08O6;BRL;;
21/09/21;BRMLK940;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K0870;BRL;;
21/09/21;BRMLK950;EQUITY-DERIVATE;OPTION ON EQUITIES;24/05/21;19/11/21;BRBRML3K07Y7;BRL;;
21/09/21;BRMLK960;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;19/11/21;BRBRML3K08Q1;BRL;;
21/09/21;BRMLK980;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3K08H0;BRL;;
21/09/21;BRMLL100;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3L08F2;BRL;;
21/09/21;BRMLL102;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3L08B1;BRL;;
21/09/21;BRMLL105;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3L0895;BRL;;
21/09/21;BRMLL107;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3L08E5;BRL;;
21/09/21;BRMLL110;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3L0861;BRL;;
21/09/21;BRMLL120;EQUITY-DERIVATE;OPTION ON EQUITIES;27/08/21;17/12/21;BRBRML3L08I6;BRL;;
21/09/21;BRMLL125;EQUITY-DERIVATE;OPTION ON EQUITIES;15/06/21;17/12/21;BRBRML3L08G0;BRL;;
21/09/21;BRMLL128;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;16/12/22;BRBRML3L08K2;BRL;;
21/09/21;BRMLL800;EQUITY-DERIVATE;OPTION ON EQUITIES;15/09/21;17/12/21;BRBRML3L08J4;BRL;;
21/09/21;BRMLL900;EQUITY-DERIVATE;OPTION ON EQUITIES;20/07/21;17/12/21;BRBRML3L08H8;BRL;;
21/09/21;BRMLL950;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3L0887;BRL;;
21/09/21;BRMLL960;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3L08D7;BRL;;
21/09/21;BRMLL970;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3L0879;BRL;;
21/09/21;BRMLL980;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3L08C9;BRL;;
21/09/21;BRMLL990;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3L08A3;BRL;;
21/09/21;BRMLM150;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;21/01/22;BRBRML3M07F2;BRL;;
21/09/21;BRMLV100;EQUITY-DERIVATE;OPTION ON EQUITIES;23/08/21;15/10/21;BRBRML3V08C8;BRL;;
21/09/21;BRMLV102;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V0877;BRL;;
21/09/21;BRMLV107;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V0851;BRL;;
21/09/21;BRMLV112;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V07T4;BRL;;
21/09/21;BRMLV117;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V0828;BRL;;
21/09/21;BRMLV120;EQUITY-DERIVATE;OPTION ON EQUITIES;10/06/21;15/10/21;BRBRML3V07P2;BRL;;
21/09/21;BRMLV122;EQUITY-DERIVATE;OPTION ON EQUITIES;10/06/21;15/10/21;BRBRML3V07O5;BRL;;
21/09/21;BRMLV127;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V07U2;BRL;;
21/09/21;BRMLV132;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V07S6;BRL;;
21/09/21;BRMLV137;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V07W8;BRL;;
21/09/21;BRMLV142;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V0885;BRL;;
21/09/21;BRMLV147;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V07V0;BRL;;
21/09/21;BRMLV152;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V07Y4;BRL;;
21/09/21;BRMLV157;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V07X6;BRL;;
21/09/21;BRMLV800;EQUITY-DERIVATE;OPTION ON EQUITIES;09/09/21;15/10/21;BRBRML3V08D6;BRL;;
21/09/21;BRMLV830;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V0893;BRL;;
21/09/21;BRMLV850;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V0836;BRL;;
21/09/21;BRMLV870;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V0869;BRL;;
21/09/21;BRMLV890;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V07Q0;BRL;;
21/09/21;BRMLV910;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V0844;BRL;;
21/09/21;BRMLV920;EQUITY-DERIVATE;OPTION ON EQUITIES;19/08/21;15/10/21;BRBRML3V08A2;BRL;;
21/09/21;BRMLV930;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V07R8;BRL;;
21/09/21;BRMLV940;EQUITY-DERIVATE;OPTION ON EQUITIES;19/08/21;15/10/21;BRBRML3V08B0;BRL;;
21/09/21;BRMLV950;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V0810;BRL;;
21/09/21;BRMLV970;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V07Z1;BRL;;
21/09/21;BRMLV990;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRBRML3V0802;BRL;;
21/09/21;BRMLW102;EQUITY-DERIVATE;OPTION ON EQUITIES;26/08/21;19/11/21;BRBRML3W08M5;BRL;;
21/09/21;BRMLW105;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08G7;BRL;;
21/09/21;BRMLW107;EQUITY-DERIVATE;OPTION ON EQUITIES;20/05/21;19/11/21;BRBRML3W07V8;BRL;;
21/09/21;BRMLW115;EQUITY-DERIVATE;OPTION ON EQUITIES;24/05/21;19/11/21;BRBRML3W07Z9;BRL;;
21/09/21;BRMLW120;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W0884;BRL;;
21/09/21;BRMLW122;EQUITY-DERIVATE;OPTION ON EQUITIES;20/05/21;19/11/21;BRBRML3W07W6;BRL;;
21/09/21;BRMLW125;EQUITY-DERIVATE;OPTION ON EQUITIES;24/05/21;19/11/21;BRBRML3W0801;BRL;;
21/09/21;BRMLW135;EQUITY-DERIVATE;OPTION ON EQUITIES;20/05/21;19/11/21;BRBRML3W07X4;BRL;;
21/09/21;BRMLW140;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08C6;BRL;;
21/09/21;BRMLW150;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08B8;BRL;;
21/09/21;BRMLW160;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W0835;BRL;;
21/09/21;BRMLW170;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08F9;BRL;;
21/09/21;BRMLW180;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08H5;BRL;;
21/09/21;BRMLW190;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08A0;BRL;;
21/09/21;BRMLW200;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W0876;BRL;;
21/09/21;BRMLW580;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W0892;BRL;;
21/09/21;BRMLW620;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08I3;BRL;;
21/09/21;BRMLW660;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W0850;BRL;;
21/09/21;BRMLW700;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08D4;BRL;;
21/09/21;BRMLW740;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08E2;BRL;;
21/09/21;BRMLW780;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W0843;BRL;;
21/09/21;BRMLW820;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W0868;BRL;;
21/09/21;BRMLW840;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRBRML3W08R4;BRL;;
21/09/21;BRMLW850;EQUITY-DERIVATE;OPTION ON EQUITIES;26/08/21;19/11/21;BRBRML3W08L7;BRL;;
21/09/21;BRMLW860;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W0819;BRL;;
21/09/21;BRMLW880;EQUITY-DERIVATE;OPTION ON EQUITIES;13/09/21;19/11/21;BRBRML3W08P8;BRL;;
21/09/21;BRMLW900;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W0827;BRL;;
21/09/21;BRMLW920;EQUITY-DERIVATE;OPTION ON EQUITIES;13/09/21;19/11/21;BRBRML3W08O1;BRL;;
21/09/21;BRMLW930;EQUITY-DERIVATE;OPTION ON EQUITIES;13/09/21;19/11/21;BRBRML3W08N3;BRL;;
21/09/21;BRMLW940;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08J1;BRL;;
21/09/21;BRMLW950;EQUITY-DERIVATE;OPTION ON EQUITIES;24/05/21;19/11/21;BRBRML3W07Y2;BRL;;
21/09/21;BRMLW960;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;19/11/21;BRBRML3W08Q6;BRL;;
21/09/21;BRMLW980;EQUITY-DERIVATE;OPTION ON EQUITIES;25/08/21;19/11/21;BRBRML3W08K9;BRL;;
21/09/21;BRMLX100;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3X08F7;BRL;;
21/09/21;BRMLX102;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3X0875;BRL;;
21/09/21;BRMLX105;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3X08C4;BRL;;
21/09/21;BRMLX107;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3X08A8;BRL;;
21/09/21;BRMLX110;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3X0883;BRL;;
21/09/21;BRMLX120;EQUITY-DERIVATE;OPTION ON EQUITIES;27/08/21;17/12/21;BRBRML3X08I1;BRL;;
21/09/21;BRMLX125;EQUITY-DERIVATE;OPTION ON EQUITIES;15/06/21;17/12/21;BRBRML3X08G5;BRL;;
21/09/21;BRMLX128;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;16/12/22;BRBRML3X08K7;BRL;;
21/09/21;BRMLX800;EQUITY-DERIVATE;OPTION ON EQUITIES;15/09/21;17/12/21;BRBRML3X08J9;BRL;;
21/09/21;BRMLX900;EQUITY-DERIVATE;OPTION ON EQUITIES;20/07/21;17/12/21;BRBRML3X08H3;BRL;;
21/09/21;BRMLX950;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3X0867;BRL;;
21/09/21;BRMLX960;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3X08B6;BRL;;
21/09/21;BRMLX970;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3X08D2;BRL;;
21/09/21;BRMLX980;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3X08E0;BRL;;
21/09/21;BRMLX990;EQUITY-DERIVATE;OPTION ON EQUITIES;18/05/21;17/12/21;BRBRML3X0891;BRL;;
21/09/21;BRPRB102;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;18/02/22;BRBRPR3B0228;BRL;;
21/09/21;BRPRB130;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;18/02/22;BRBRPR3B0210;BRL;;
21/09/21;BRPRB880;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;18/02/22;BRBRPR3B0202;BRL;;
21/09/21;BRPRJ110;EQUITY-DERIVATE;OPTION ON EQUITIES;22/04/21;15/10/21;BRBRPR3J02D5;BRL;;
21/09/21;BRPRJ880;EQUITY-DERIVATE;OPTION ON EQUITIES;22/04/21;15/10/21;BRBRPR3J02B9;BRL;;
21/09/21;BRPRJ990;EQUITY-DERIVATE;OPTION ON EQUITIES;22/04/21;15/10/21;BRBRPR3J02C7;BRL;;
21/09/21;BRPRK800;EQUITY-DERIVATE;OPTION ON EQUITIES;16/08/21;19/11/21;BRBRPR3K02F8;BRL;;
21/09/21;BRPRN102;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;18/02/22;BRBRPR3N0224;BRL;;
21/09/21;BRPRN130;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;18/02/22;BRBRPR3N0216;BRL;;
21/09/21;BRPRN880;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;18/02/22;BRBRPR3N0208;BRL;;
21/09/21;BRPRV110;EQUITY-DERIVATE;OPTION ON EQUITIES;22/04/21;15/10/21;BRBRPR3V02D0;BRL;;
21/09/21;BRPRV880;EQUITY-DERIVATE;OPTION ON EQUITIES;22/04/21;15/10/21;BRBRPR3V02B4;BRL;;
21/09/21;BRPRV990;EQUITY-DERIVATE;OPTION ON EQUITIES;22/04/21;15/10/21;BRBRPR3V02C2;BRL;;
21/09/21;BRPRW800;EQUITY-DERIVATE;OPTION ON EQUITIES;16/08/21;19/11/21;BRBRPR3W02F3;BRL;;
21/09/21;BRSRJ102;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6J03M4;BRL;;
21/09/21;BRSRJ107;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6J03N2;BRL;;
21/09/21;BRSRJ112;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6J03S1;BRL;;
21/09/21;BRSRJ117;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6J03O0;BRL;;
21/09/21;BRSRJ12;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6J03P7;BRL;;
21/09/21;BRSRJ125;EQUITY-DERIVATE;OPTION ON EQUITIES;21/07/21;15/10/21;BRBRSR6J03F8;BRL;;
21/09/21;BRSRJ130;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6J03R3;BRL;;
21/09/21;BRSRJ135;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6J03L6;BRL;;
21/09/21;BRSRJ140;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6J03Q5;BRL;;
21/09/21;BRSRJ142;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;15/10/21;BRBRSR6J03H4;BRL;;
21/09/21;BRSRJ152;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;15/10/21;BRBRSR6J03G6;BRL;;
21/09/21;BRSRJ162;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;15/10/21;BRBRSR6J03I2;BRL;;
21/09/21;BRSRJ958;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6J03K8;BRL;;
21/09/21;BRSRJ978;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6J03J0;BRL;;
21/09/21;BRSRK102;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6K03G4;BRL;;
21/09/21;BRSRK107;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6K03I0;BRL;;
21/09/21;BRSRK112;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6K03J8;BRL;;
21/09/21;BRSRK12;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6K03M2;BRL;;
21/09/21;BRSRK120;EQUITY-DERIVATE;OPTION ON EQUITIES;16/08/21;19/11/21;BRBRSR6K03C3;BRL;;
21/09/21;BRSRK125;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6K03K6;BRL;;
21/09/21;BRSRK130;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6K03H2;BRL;;
21/09/21;BRSRK135;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6K03N0;BRL;;
21/09/21;BRSRK140;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6K03O8;BRL;;
21/09/21;BRSRK142;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;19/11/21;BRBRSR6K03E9;BRL;;
21/09/21;BRSRK152;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;19/11/21;BRBRSR6K03D1;BRL;;
21/09/21;BRSRK162;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;19/11/21;BRBRSR6K03F6;BRL;;
21/09/21;BRSRK958;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6K03P5;BRL;;
21/09/21;BRSRK978;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6K03L4;BRL;;
21/09/21;BRSRL140;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;17/12/21;BRBRSR6L0508;BRL;;
21/09/21;BRSRL150;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;17/12/21;BRBRSR6L04Y3;BRL;;
21/09/21;BRSRL160;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;17/12/21;BRBRSR6L04Z0;BRL;;
21/09/21;BRSRV102;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6V03K3;BRL;;
21/09/21;BRSRV107;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6V03M9;BRL;;
21/09/21;BRSRV112;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6V03N7;BRL;;
21/09/21;BRSRV117;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6V03O5;BRL;;
21/09/21;BRSRV12;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6V03P2;BRL;;
21/09/21;BRSRV125;EQUITY-DERIVATE;OPTION ON EQUITIES;21/07/21;15/10/21;BRBRSR6V03F3;BRL;;
21/09/21;BRSRV130;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6V03S6;BRL;;
21/09/21;BRSRV135;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6V03J5;BRL;;
21/09/21;BRSRV140;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6V03R8;BRL;;
21/09/21;BRSRV142;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;15/10/21;BRBRSR6V03I7;BRL;;
21/09/21;BRSRV152;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;15/10/21;BRBRSR6V03G1;BRL;;
21/09/21;BRSRV162;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;15/10/21;BRBRSR6V03H9;BRL;;
21/09/21;BRSRV958;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6V03L1;BRL;;
21/09/21;BRSRV978;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRBRSR6V03Q0;BRL;;
21/09/21;BRSRW102;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6W03J3;BRL;;
21/09/21;BRSRW107;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6W03P0;BRL;;
21/09/21;BRSRW112;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6W03H7;BRL;;
21/09/21;BRSRW12;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6W03I5;BRL;;
21/09/21;BRSRW120;EQUITY-DERIVATE;OPTION ON EQUITIES;16/08/21;19/11/21;BRBRSR6W03C8;BRL;;
21/09/21;BRSRW125;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6W03O3;BRL;;
21/09/21;BRSRW130;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6W03L9;BRL;;
21/09/21;BRSRW135;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6W03K1;BRL;;
21/09/21;BRSRW140;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6W03M7;BRL;;
21/09/21;BRSRW142;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;19/11/21;BRBRSR6W03E4;BRL;;
21/09/21;BRSRW152;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;19/11/21;BRBRSR6W03D6;BRL;;
21/09/21;BRSRW162;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;19/11/21;BRBRSR6W03F1;BRL;;
21/09/21;BRSRW958;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6W03N5;BRL;;
21/09/21;BRSRW978;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRBRSR6W03G9;BRL;;
21/09/21;BRSRX140;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;17/12/21;BRBRSR6X04Y8;BRL;;
21/09/21;BRSRX150;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;17/12/21;BRBRSR6X0504;BRL;;
21/09/21;BRSRX160;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;17/12/21;BRBRSR6X04Z5;BRL;;
21/09/21;BTOWC146;EQUITY-DERIVATE;OPTION ON EQUITIES;02/02/21;18/03/22;BRBTOW3C05Q7;BRL;;
21/09/21;BTOWC450;EQUITY-DERIVATE;OPTION ON EQUITIES;01/12/20;18/03/22;BRBTOW3C05H6;BRL;;
21/09/21;BTOWC650;EQUITY-DERIVATE;OPTION ON EQUITIES;01/12/20;18/03/22;BRBTOW3C05I4;BRL;;
21/09/21;BTOWJ750;EQUITY-DERIVATE;OPTION ON EQUITIES;14/04/21;15/10/21;BRBTOW3J0518;BRL;;
21/09/21;BTOWJ830;EQUITY-DERIVATE;OPTION ON EQUITIES;14/04/21;15/10/21;BRBTOW3J0526;BRL;;
21/09/21;BTOWL730;EQUITY-DERIVATE;OPTION ON EQUITIES;01/07/21;17/12/21;BRBTOW3L06U8;BRL;;
21/09/21;BTOWL735;EQUITY-DERIVATE;OPTION ON EQUITIES;09/06/21;17/12/21;BRBTOW3L06L7;BRL;;
21/09/21;BTOWL750;EQUITY-DERIVATE;OPTION ON EQUITIES;10/06/21;17/12/21;BRBTOW3L06N3;BRL;;
21/09/21;BTOWL765;EQUITY-DERIVATE;OPTION ON EQUITIES;14/07/21;17/12/21;BRBTOW3L06X2;BRL;;
21/09/21;BTOWL785;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;17/12/21;BRBTOW3L06R4;BRL;;
21/09/21;BTOWL805;EQUITY-DERIVATE;OPTION ON EQUITIES;01/07/21;17/12/21;BRBTOW3L06V6;BRL;;
21/09/21;BTOWL810;EQUITY-DERIVATE;OPTION ON EQUITIES;30/06/21;17/12/21;BRBTOW3L06T0;BRL;;
21/09/21;BTOWL815;EQUITY-DERIVATE;OPTION ON EQUITIES;09/06/21;17/12/21;BRBTOW3L06K9;BRL;;
21/09/21;BTOWL820;EQUITY-DERIVATE;OPTION ON EQUITIES;10/06/21;17/12/21;BRBTOW3L06O1;BRL;;
21/09/21;BTOWL840;EQUITY-DERIVATE;OPTION ON EQUITIES;14/07/21;17/12/21;BRBTOW3L06Y0;BRL;;
21/09/21;BTOWL865;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;17/12/21;BRBTOW3L06S2;BRL;;
